WKT,fid,osmid,y,x,street_count,highway,ref
"POINT (-81.9068416 26.523062)",13628,3529525935,26.523062,-81.9068416,3,,
"POINT (-81.9119006 26.5161832)",13629,3529525947,26.5161832,-81.9119006,1,,
"POINT (-81.9069653 26.5239117)",13630,3529525953,26.5239117,-81.9069653,3,,
"POINT (-81.9045343 26.5172444)",13631,3529525955,26.5172444,-81.9045343,3,,
"POINT (-81.9101707 26.5307723)",13632,3529525956,26.5307723,-81.9101707,3,,
"POINT (-81.910278 26.5135488)",13633,3529525970,26.5135488,-81.910278,3,,
"POINT (-81.9074041 26.5238117)",13634,3529525976,26.5238117,-81.9074041,3,,
"POINT (-81.908339 26.5273142)",13635,3529525984,26.5273142,-81.908339,3,,
"POINT (-81.8908624 26.5299062)",13636,3529527393,26.5299062,-81.8908624,4,,
"POINT (-81.9042772 26.5174745)",13637,3529527402,26.5174745,-81.9042772,3,,
"POINT (-81.9101936 26.5305791)",13638,3529527410,26.5305791,-81.9101936,4,,
"POINT (-81.9104827 26.5286262)",13639,3529527414,26.5286262,-81.9104827,3,,
"POINT (-81.9087706 26.5300048)",13640,3529527419,26.5300048,-81.9087706,3,,
"POINT (-81.9107156 26.5186049)",13641,3529527423,26.5186049,-81.9107156,3,,
"POINT (-81.9067556 26.5232316)",13642,3529527446,26.5232316,-81.9067556,3,,
"POINT (-81.9098211 26.5254596)",13643,3529527472,26.5254596,-81.9098211,3,,
"POINT (-81.9068447 26.5237617)",13644,3529527496,26.5237617,-81.9068447,3,,
"POINT (-81.9089237 26.5300526)",13645,3529527520,26.5300526,-81.9089237,3,,
"POINT (-81.891822 26.5254539)",14246,3703240451,26.5254539,-81.891822,3,,
"POINT (-81.8921463 26.5255408)",14247,3703240452,26.5255408,-81.8921463,3,,
"POINT (-81.8922781 26.5251402)",14248,3703240748,26.5251402,-81.8922781,1,,
"POINT (-81.8677122 26.5224099)",14409,4052222818,26.5224099,-81.8677122,1,,
"POINT (-81.8677078 26.5220667)",14410,4052222820,26.5220667,-81.8677078,3,,
"POINT (-81.8671681 26.5222579)",14411,4052222821,26.5222579,-81.8671681,1,,
"POINT (-81.8675644 26.5222603)",14412,4052222822,26.5222603,-81.8675644,1,,
"POINT (-81.8673712 26.5222592)",14413,4052222823,26.5222592,-81.8673712,3,,
"POINT (-81.868163 26.5233854)",14414,4052222835,26.5233854,-81.868163,3,,
"POINT (-81.8671597 26.5233949)",14415,4052222839,26.5233949,-81.8671597,3,,
"POINT (-81.867977 26.5274158)",14416,4052239585,26.5274158,-81.867977,4,,
"POINT (-81.8703481 26.5274661)",14417,4052239792,26.5274661,-81.8703481,3,,
"POINT (-81.8703527 26.5264086)",14418,4052239794,26.5264086,-81.8703527,3,,
"POINT (-81.8703509 26.5261286)",14419,4052239795,26.5261286,-81.8703509,3,,
"POINT (-81.8702254 26.5259089)",14420,4052239796,26.5259089,-81.8702254,3,,
"POINT (-81.8679595 26.5259119)",14421,4052239797,26.5259119,-81.8679595,4,,
"POINT (-81.8699943 26.5232799)",14422,4052239802,26.5232799,-81.8699943,4,,
"POINT (-81.8689464 26.5227932)",14423,4052239807,26.5227932,-81.8689464,3,,
"POINT (-81.870404 26.524234)",14424,4052239813,26.524234,-81.870404,3,,
"POINT (-81.8689288 26.5222631)",14425,4052239816,26.5222631,-81.8689288,4,,
"POINT (-81.8689865 26.5221761)",14426,4052239817,26.5221761,-81.8689865,4,,
"POINT (-81.8703139 26.5246735)",14427,4052239819,26.5246735,-81.8703139,4,,
"POINT (-81.870781 26.5263981)",14428,4052239852,26.5263981,-81.870781,3,,
"POINT (-81.874253 26.5268651)",14429,4052239864,26.5268651,-81.874253,3,,
"POINT (-81.8734048 26.5268418)",14430,4052239866,26.5268418,-81.8734048,3,,
"POINT (-81.8719194 26.5268541)",14431,4052239868,26.5268541,-81.8719194,4,,
"POINT (-81.8738853 26.5256609)",14432,4052239875,26.5256609,-81.8738853,3,,
"POINT (-81.8738613 26.524634)",14433,4052239876,26.524634,-81.8738613,3,,
"POINT (-81.8912239 26.5208025)",14435,4100176787,26.5208025,-81.8912239,4,,
"POINT (-81.9143268 26.5134332)",14456,4216673490,26.5134332,-81.9143268,3,,
"POINT (-81.911789 26.513519)",14457,4216673500,26.513519,-81.911789,1,,
"POINT (-81.9121861 26.5137074)",14458,4216673514,26.5137074,-81.9121861,4,,
"POINT (-81.9114335 26.5139116)",14459,4216673519,26.5139116,-81.9114335,4,,
"POINT (-81.9112534 26.5139076)",14460,4216673520,26.5139076,-81.9112534,3,,
"POINT (-81.9118832 26.5152636)",14461,4216673539,26.5152636,-81.9118832,2,turning_circle,
"POINT (-81.9143894 26.5153271)",14462,4216673540,26.5153271,-81.9143894,3,,
"POINT (-81.9143927 26.5155533)",14463,4216673543,26.5155533,-81.9143927,1,,
"POINT (-81.9139091 26.5233526)",14464,4218561990,26.5233526,-81.9139091,3,,
"POINT (-81.915001 26.5219727)",14465,4218561995,26.5219727,-81.915001,3,,
"POINT (-81.9154117 26.5219673)",14466,4218562013,26.5219673,-81.9154117,1,,
"POINT (-81.915299 26.5221497)",14467,4218562061,26.5221497,-81.915299,1,,
"POINT (-81.9075226 26.525435)",14494,4231017465,26.525435,-81.9075226,4,,
"POINT (-81.9106878 26.5216718)",14495,4231017468,26.5216718,-81.9106878,3,,
"POINT (-81.9073234 26.525784)",14496,4231017496,26.525784,-81.9073234,3,,
"POINT (-81.9109874 26.5223246)",14497,4231017502,26.5223246,-81.9109874,1,turning_loop,
"POINT (-81.9082069 26.5212713)",14498,4231017503,26.5212713,-81.9082069,3,,
"POINT (-81.9090227 26.5255189)",14499,4231017510,26.5255189,-81.9090227,3,,
"POINT (-81.9080277 26.5211811)",14500,4231017524,26.5211811,-81.9080277,3,,
"POINT (-81.9073527 26.5257311)",14501,4231017535,26.5257311,-81.9073527,3,,
"POINT (-81.8884604 26.5273585)",14502,4231031720,26.5273585,-81.8884604,3,,
"POINT (-81.8879202 26.5281458)",14503,4231031752,26.5281458,-81.8879202,3,,
"POINT (-81.8897957 26.5283602)",14504,4231031757,26.5283602,-81.8897957,3,,
"POINT (-81.8898137 26.5289306)",14505,4231031772,26.5289306,-81.8898137,3,,
"POINT (-81.8893138 26.5293025)",14506,4231038824,26.5293025,-81.8893138,1,,
"POINT (-81.8884877 26.5293139)",14507,4231038825,26.5293139,-81.8884877,3,,
"POINT (-81.888497 26.5287085)",14508,4231038826,26.5287085,-81.888497,1,,
"POINT (-81.8650185 26.5279269)",14509,4231050928,26.5279269,-81.8650185,4,,
"POINT (-81.8648836 26.5279285)",14510,4231050929,26.5279285,-81.8648836,4,,
"POINT (-81.8650204 26.5281024)",14511,4231050930,26.5281024,-81.8650204,4,,
"POINT (-81.8648873 26.5281063)",14512,4231050931,26.5281063,-81.8648873,4,,
"POINT (-81.8671011 26.5283662)",14513,4231050935,26.5283662,-81.8671011,3,,
"POINT (-81.8650443 26.5292472)",14514,4231050947,26.5292472,-81.8650443,4,,
"POINT (-81.864913 26.5292486)",14515,4231050948,26.5292486,-81.864913,4,,
"POINT (-81.8880717 26.5213821)",14820,4297104076,26.5213821,-81.8880717,4,,
"POINT (-81.898235 26.4829292)",14837,4307034765,26.4829292,-81.898235,1,,
"POINT (-81.895954 26.4839984)",14847,4326838577,26.4839984,-81.895954,1,turning_loop,
"POINT (-81.8975412 26.4839538)",14848,4326838580,26.4839538,-81.8975412,1,turning_loop,
"POINT (-81.9075517 26.5117115)",14880,4334579036,26.5117115,-81.9075517,4,,
"POINT (-81.9073772 26.5117856)",14881,4334579037,26.5117856,-81.9073772,3,,
"POINT (-81.9044468 26.5128513)",14882,4334579043,26.5128513,-81.9044468,3,,
"POINT (-81.9041795 26.511708)",14883,4334579052,26.511708,-81.9041795,1,,
"POINT (-81.9039512 26.5122589)",14884,4334579054,26.5122589,-81.9039512,3,,
"POINT (-81.9037646 26.5122623)",14885,4334579055,26.5122623,-81.9037646,3,,
"POINT (-81.9044483 26.513057)",14886,4334579056,26.513057,-81.9044483,3,,
"POINT (-81.9063598 26.5130195)",14887,4334579057,26.5130195,-81.9063598,3,,
"POINT (-81.9062914 26.5127611)",14888,4334579062,26.5127611,-81.9062914,3,,
"POINT (-81.9068339 26.5129225)",14889,4334579063,26.5129225,-81.9068339,1,,
"POINT (-81.9075471 26.5122749)",14890,4334579064,26.5122749,-81.9075471,1,,
"POINT (-81.9073542 26.5127896)",14891,4334579065,26.5127896,-81.9073542,3,,
"POINT (-81.9071562 26.5126298)",14892,4334579066,26.5126298,-81.9071562,3,,
"POINT (-81.9070621 26.5129996)",14893,4334579075,26.5129996,-81.9070621,3,,
"POINT (-81.907248 26.5116193)",14894,4334579077,26.5116193,-81.907248,3,,
"POINT (-81.9068746 26.5114119)",14895,4334579079,26.5114119,-81.9068746,1,,
"POINT (-81.9069136 26.5119281)",14896,4334579080,26.5119281,-81.9069136,1,,
"POINT (-81.9073772 26.5113501)",14897,4334579088,26.5113501,-81.9073772,1,,
"POINT (-81.9068289 26.5111647)",14898,4334579389,26.5111647,-81.9068289,3,,
"POINT (-81.9069366 26.5110714)",14899,4334579390,26.5110714,-81.9069366,3,,
"POINT (-81.9073492 26.5105475)",14900,4334579394,26.5105475,-81.9073492,3,,
"POINT (-81.9075048 26.5106916)",14901,4334579399,26.5106916,-81.9075048,3,,
"POINT (-81.907655 26.5108307)",14902,4334579401,26.5108307,-81.907655,1,,
"POINT (-81.9071472 26.5103604)",14903,4334579402,26.5103604,-81.9071472,1,,
"POINT (-81.9062207 26.5105871)",14904,4334579403,26.5105871,-81.9062207,3,,
"POINT (-81.9061987 26.5107626)",14905,4334579404,26.5107626,-81.9061987,3,,
"POINT (-81.9064694 26.5109542)",14906,4334579405,26.5109542,-81.9064694,1,,
"POINT (-81.9058624 26.5108196)",14907,4334579415,26.5108196,-81.9058624,1,,
"POINT (-81.9050238 26.5111972)",14908,4334579416,26.5111972,-81.9050238,3,,
"POINT (-81.9045806 26.5107277)",14909,4334579421,26.5107277,-81.9045806,3,,
"POINT (-81.9049005 26.5102722)",14910,4334579425,26.5102722,-81.9049005,3,,
"POINT (-81.9043635 26.5098042)",14911,4334579427,26.5098042,-81.9043635,1,,
"POINT (-81.905517 26.5097582)",14912,4334579430,26.5097582,-81.905517,1,,
"POINT (-81.9050627 26.5101818)",14913,4334579431,26.5101818,-81.9050627,3,,
"POINT (-81.90505 26.5105606)",14914,4334579437,26.5105606,-81.90505,1,,
"POINT (-81.9038827 26.5117516)",14915,4334579443,26.5117516,-81.9038827,3,,
"POINT (-81.9044197 26.5108763)",14916,4334579444,26.5108763,-81.9044197,3,,
"POINT (-81.9037797 26.5103182)",14917,4334579445,26.5103182,-81.9037797,1,,
"POINT (-81.9110396 26.4981461)",14918,4334649518,26.4981461,-81.9110396,4,,
"POINT (-81.9116875 26.4979893)",14919,4334649525,26.4979893,-81.9116875,3,,
"POINT (-81.9115965 26.4979455)",14920,4334649528,26.4979455,-81.9115965,3,,
"POINT (-81.9110348 26.4980187)",14921,4334649533,26.4980187,-81.9110348,4,,
"POINT (-81.9109131 26.4980228)",14922,4334649534,26.4980228,-81.9109131,3,,
"POINT (-81.9109174 26.4981545)",14923,4334649535,26.4981545,-81.9109174,3,,
"POINT (-81.9128037 26.4963803)",14924,4334649546,26.4963803,-81.9128037,3,,
"POINT (-81.9128387 26.4963155)",14925,4334649547,26.4963155,-81.9128387,1,,
"POINT (-81.9144458 26.4963509)",14926,4334649574,26.4963509,-81.9144458,3,,
"POINT (-81.9129636 26.4965383)",14927,4334649575,26.4965383,-81.9129636,3,,
"POINT (-81.9131967 26.496768)",14928,4334649584,26.496768,-81.9131967,3,,
"POINT (-81.9121858 26.4984228)",14929,4334650051,26.4984228,-81.9121858,3,,
"POINT (-81.9123092 26.4984492)",14930,4334650052,26.4984492,-81.9123092,3,,
"POINT (-81.9114873 26.4980888)",14931,4334650060,26.4980888,-81.9114873,3,,
"POINT (-81.9120373 26.4979398)",14932,4334650066,26.4979398,-81.9120373,3,,
"POINT (-81.9157344 26.4977946)",14933,4334650073,26.4977946,-81.9157344,3,,
"POINT (-81.9154702 26.497448)",14934,4334650074,26.497448,-81.9154702,3,,
"POINT (-81.914073 26.4971667)",14935,4334650080,26.4971667,-81.914073,3,,
"POINT (-81.9152063 26.4974544)",14936,4334650081,26.4974544,-81.9152063,3,,
"POINT (-81.9140802 26.49733)",14937,4334650086,26.49733,-81.9140802,3,,
"POINT (-81.8656738 26.5294684)",14943,4350530120,26.5294684,-81.8656738,3,,
"POINT (-81.8650443 26.5294885)",14944,4350530123,26.5294885,-81.8650443,3,,
"POINT (-81.8649121 26.529489)",14945,4350530124,26.529489,-81.8649121,3,,
"POINT (-81.864922 26.529489)",14946,4350530125,26.529489,-81.864922,3,,
"POINT (-81.8644358 26.5294909)",14947,4350530126,26.5294909,-81.8644358,3,,
"POINT (-81.8656743 26.5296588)",14948,4350530150,26.5296588,-81.8656743,3,,
"POINT (-81.8657489 26.5298377)",14949,4350530185,26.5298377,-81.8657489,3,,
"POINT (-81.8658522 26.5305615)",14950,4350530754,26.5305615,-81.8658522,1,,
"POINT (-81.8664377 26.531204)",14951,4350530787,26.531204,-81.8664377,1,,
"POINT (-81.8644438 26.5314115)",14952,4350530833,26.5314115,-81.8644438,3,,
"POINT (-81.8664409 26.531537)",14954,4350530848,26.531537,-81.8664409,3,,
"POINT (-81.8647711 26.5315626)",14955,4350530850,26.5315626,-81.8647711,3,,
"POINT (-81.9021711 26.5055654)",14962,4465982469,26.5055654,-81.9021711,1,turning_loop,
"POINT (-81.8895693 26.5191245)",15055,4730094478,26.5191245,-81.8895693,2,,
"POINT (-81.889572 26.5188765)",15056,4730094483,26.5188765,-81.889572,2,,
"POINT (-81.8883661 26.5199995)",15057,4730094484,26.5199995,-81.8883661,3,,
"POINT (-81.8883662 26.5206008)",15058,4730094485,26.5206008,-81.8883662,3,,
"POINT (-81.8881832 26.520601)",15059,4730094486,26.520601,-81.8881832,3,,
"POINT (-81.8882233 26.5200003)",15060,4730094591,26.5200003,-81.8882233,3,,
"POINT (-81.893206 26.518681)",15061,4730094596,26.518681,-81.893206,3,,
"POINT (-81.8928455 26.5179759)",15062,4730094597,26.5179759,-81.8928455,4,,
"POINT (-81.8892505 26.5203353)",15063,4730094615,26.5203353,-81.8892505,1,,
"POINT (-81.8892441 26.5199881)",15064,4730094616,26.5199881,-81.8892441,3,,
"POINT (-81.8895868 26.5199)",15065,4730094620,26.5199,-81.8895868,3,,
"POINT (-81.8896715 26.5200234)",15066,4730094626,26.5200234,-81.8896715,3,,
"POINT (-81.8894815 26.5199901)",15067,4730094633,26.5199901,-81.8894815,3,,
"POINT (-81.8879876 26.5199998)",15068,4730094634,26.5199998,-81.8879876,3,,
"POINT (-81.8879885 26.5203586)",15069,4730094635,26.5203586,-81.8879885,1,,
"POINT (-81.8879378 26.5175405)",15070,4730094644,26.5175405,-81.8879378,1,,
"POINT (-81.8879548 26.5179241)",15071,4730094645,26.5179241,-81.8879548,3,,
"POINT (-81.8894724 26.5179019)",15072,4730094653,26.5179019,-81.8894724,3,,
"POINT (-81.8895659 26.5179879)",15073,4730094657,26.5179879,-81.8895659,3,,
"POINT (-81.8896658 26.5178661)",15074,4730094661,26.5178661,-81.8896658,3,,
"POINT (-81.9094422 26.5204947)",15259,4971345810,26.5204947,-81.9094422,3,,
"POINT (-81.9094523 26.5207221)",15260,4971345811,26.5207221,-81.9094523,3,,
"POINT (-81.9089825 26.5209833)",15261,4971345813,26.5209833,-81.9089825,1,,
"POINT (-81.9113946 26.5209135)",15262,4971345816,26.5209135,-81.9113946,3,,
"POINT (-81.9119062 26.5227359)",15293,4972595876,26.5227359,-81.9119062,1,,
"POINT (-81.9118739 26.5216323)",15294,4972595877,26.5216323,-81.9118739,3,,
"POINT (-81.9115978 26.5215306)",15295,4972595903,26.5215306,-81.9115978,3,,
"POINT (-81.9118866 26.5220929)",15296,4972595904,26.5220929,-81.9118866,3,,
"POINT (-81.9120409 26.5216295)",15297,4972595910,26.5216295,-81.9120409,3,,
"POINT (-81.9128107 26.5218463)",15298,4972595911,26.5218463,-81.9128107,1,,
"POINT (-81.9127995 26.5213929)",15299,4972595919,26.5213929,-81.9127995,3,,
"POINT (-81.9122334 26.5215277)",15300,4972595920,26.5215277,-81.9122334,3,,
"POINT (-81.9122269 26.5214012)",15301,4972596021,26.5214012,-81.9122269,3,,
"POINT (-81.9125582 26.5207742)",15302,4972596025,26.5207742,-81.9125582,3,,
"POINT (-81.9125735 26.5213962)",15303,4972596026,26.5213962,-81.9125735,3,,
"POINT (-81.9123526 26.5213994)",15304,4972596027,26.5213994,-81.9123526,3,,
"POINT (-81.912333 26.5207575)",15305,4972596028,26.5207575,-81.912333,3,,
"POINT (-81.9120902 26.5207798)",15306,4972596029,26.5207798,-81.9120902,3,,
"POINT (-81.9121081 26.521403)",15307,4972596030,26.521403,-81.9121081,3,,
"POINT (-81.9153442 26.5195736)",15313,4980283158,26.5195736,-81.9153442,3,,
"POINT (-81.9155235 26.519572)",15314,4980283159,26.519572,-81.9155235,4,,
"POINT (-81.9149463 26.520009)",15315,4980283161,26.520009,-81.9149463,1,,
"POINT (-81.9149761 26.5191468)",15316,4980283163,26.5191468,-81.9149761,1,,
"POINT (-81.9156069 26.519578)",15317,4980283172,26.519578,-81.9156069,4,,
"POINT (-81.9161446 26.5190934)",15318,4980283174,26.5190934,-81.9161446,1,,
"POINT (-81.9160993 26.5198723)",15319,4980283175,26.5198723,-81.9160993,1,,
"POINT (-81.916089 26.5195768)",15320,4980283176,26.5195768,-81.916089,3,,
"POINT (-81.9159759 26.5195771)",15321,4980283177,26.5195771,-81.9159759,3,,
"POINT (-81.9159611 26.5191017)",15322,4980283178,26.5191017,-81.9159611,1,,
"POINT (-81.9157797 26.5195776)",15323,4980283179,26.5195776,-81.9157797,3,,
"POINT (-81.9157698 26.5191117)",15324,4980283180,26.5191117,-81.9157698,1,,
"POINT (-81.8707421 26.5208599)",15325,4980298505,26.5208599,-81.8707421,3,,
"POINT (-81.8693836 26.5209385)",15326,4980298507,26.5209385,-81.8693836,3,,
"POINT (-81.8707392 26.5207364)",15327,4980298508,26.5207364,-81.8707392,3,,
"POINT (-81.8692264 26.5207052)",15328,4980298512,26.5207052,-81.8692264,3,,
"POINT (-81.8697614 26.5214995)",15329,4980298516,26.5214995,-81.8697614,3,,
"POINT (-81.8701776 26.5216202)",15330,4980298517,26.5216202,-81.8701776,1,,
"POINT (-81.8703552 26.5216219)",15331,4980298518,26.5216219,-81.8703552,3,,
"POINT (-81.9013623 26.5214085)",15356,5006059920,26.5214085,-81.9013623,3,,
"POINT (-81.8989313 26.5214302)",15357,5006073921,26.5214302,-81.8989313,3,,
"POINT (-81.8988875 26.5222183)",15358,5006073922,26.5222183,-81.8988875,3,,
"POINT (-81.8994993 26.5222181)",15359,5006073923,26.5222181,-81.8994993,3,,
"POINT (-81.8994848 26.5214252)",15360,5006073924,26.5214252,-81.8994848,4,,
"POINT (-81.9000202 26.5206121)",15361,5006073925,26.5206121,-81.9000202,3,,
"POINT (-81.9000491 26.5214202)",15362,5006073926,26.5214202,-81.9000491,3,,
"POINT (-81.913145 26.5204296)",15363,5074699936,26.5204296,-81.913145,3,,
"POINT (-81.9131525 26.5205152)",15364,5074699937,26.5205152,-81.9131525,3,,
"POINT (-81.9131425 26.5220582)",15365,5074699946,26.5220582,-81.9131425,3,,
"POINT (-81.9131217 26.5206973)",15366,5074699950,26.5206973,-81.9131217,3,,
"POINT (-81.8854471 26.4096514)",15536,5094979733,26.4096514,-81.8854471,3,,
"POINT (-81.8858046 26.4088185)",15537,5094979738,26.4088185,-81.8858046,3,,
"POINT (-81.8857684 26.408724)",15538,5094979739,26.408724,-81.8857684,3,,
"POINT (-81.8851067 26.4096661)",15539,5094979740,26.4096661,-81.8851067,3,,
"POINT (-81.8850732 26.4089157)",15540,5094979746,26.4089157,-81.8850732,3,,
"POINT (-81.8863992 26.4086894)",15541,5094979808,26.4086894,-81.8863992,4,,
"POINT (-81.886384 26.4088515)",15542,5094979809,26.4088515,-81.886384,3,,
"POINT (-81.8869341 26.4088144)",15543,5094979813,26.4088144,-81.8869341,3,,
"POINT (-81.8869264 26.4086865)",15544,5094979814,26.4086865,-81.8869264,3,,
"POINT (-81.8862549 26.4083562)",15545,5094979958,26.4083562,-81.8862549,3,,
"POINT (-81.8863003 26.4079049)",15546,5094979961,26.4079049,-81.8863003,1,,
"POINT (-81.8841741 26.404944)",15590,5095138163,26.404944,-81.8841741,3,,
"POINT (-81.8838425 26.4050875)",15591,5095138164,26.4050875,-81.8838425,1,,
"POINT (-81.8832919 26.4049059)",15592,5095138173,26.4049059,-81.8832919,1,,
"POINT (-81.8858745 26.4045282)",15593,5095138217,26.4045282,-81.8858745,4,,
"POINT (-81.8854759 26.4046113)",15594,5095138218,26.4046113,-81.8854759,3,,
"POINT (-81.885323 26.4042761)",15595,5095138219,26.4042761,-81.885323,1,,
"POINT (-81.8850735 26.4041764)",15596,5095138421,26.4041764,-81.8850735,1,,
"POINT (-81.8850213 26.4042792)",15597,5095138425,26.4042792,-81.8850213,1,,
"POINT (-81.8851049 26.4044691)",15598,5095138426,26.4044691,-81.8851049,3,,
"POINT (-81.8842271 26.4046203)",15599,5095138429,26.4046203,-81.8842271,4,,
"POINT (-81.8844901 26.4042912)",15600,5095138432,26.4042912,-81.8844901,3,,
"POINT (-81.8846235 26.4042437)",15601,5095138433,26.4042437,-81.8846235,1,,
"POINT (-81.8843756 26.4043272)",15602,5095138434,26.4043272,-81.8843756,1,,
"POINT (-81.8842709 26.405387)",15603,5095138435,26.405387,-81.8842709,3,,
"POINT (-81.8846453 26.4054526)",15604,5095138445,26.4054526,-81.8846453,3,,
"POINT (-81.884264 26.4055623)",15605,5095138446,26.4055623,-81.884264,4,,
"POINT (-81.8850198 26.4057839)",15606,5095138449,26.4057839,-81.8850198,3,,
"POINT (-81.8852001 26.4057239)",15607,5095138450,26.4057239,-81.8852001,3,,
"POINT (-81.8838402 26.4061941)",15608,5095138452,26.4061941,-81.8838402,1,,
"POINT (-81.8697705 26.517155)",15631,5095228502,26.517155,-81.8697705,3,,
"POINT (-81.8698063 26.5182833)",15632,5095228504,26.5182833,-81.8698063,3,,
"POINT (-81.8692557 26.518534)",15633,5095228506,26.518534,-81.8692557,1,,
"POINT (-81.870002 26.5182151)",15634,5095228507,26.5182151,-81.870002,1,,
"POINT (-81.8704547 26.5171428)",15635,5095228520,26.5171428,-81.8704547,3,,
"POINT (-81.870448 26.5175334)",15636,5095228521,26.5175334,-81.870448,1,,
"POINT (-81.8909295 26.5210283)",16830,5565775979,26.5210283,-81.8909295,3,crossing,
"POINT (-81.8927274 26.4117887)",16831,5594768019,26.4117887,-81.8927274,4,,
"POINT (-81.8925176 26.41187)",16832,5594768020,26.41187,-81.8925176,3,,
"POINT (-81.8770156 26.5241819)",16861,5653444415,26.5241819,-81.8770156,3,,
"POINT (-81.8773754 26.5244574)",16862,5653444419,26.5244574,-81.8773754,3,,
